X_D1:D0315	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0316	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0317	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0318	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0319	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0320	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0321	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0322	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0323	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0324	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0325	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0326	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0327	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0328	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0329	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0330	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0401	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0402	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0403	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0404	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0405	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0406	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0407	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0408	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0409	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0410	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0411	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0412	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0413	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0414	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0415	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0416	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0417	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0418	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0419	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0420	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0421	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0422	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0423	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0501	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0502	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0503	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0504	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0505	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0506	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0507	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0508	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0509	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0510	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0511	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0512	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0513	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0514	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0601	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0602	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0603	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0604	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0605	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0606	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0607	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0608	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0610	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0611	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0613	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0614	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0615	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0616	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0617	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0618	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0624	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0625	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0626	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0627	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0701	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0702	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0703	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0704	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0705	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D0706	0.9801 	0.0099 	0.0099 	0.0001 	
